degree,hours_daily,field,job_level,yrs_experience,company_size,country,salary_usd
masters,11,it,senior,9,micro,China,118795.21
masters,6,research,intermediate,33,micro,Indonesia,86910.46
masters,9,education,entry,12,micro,Philippines,38053.85
masters,9,law,entry,32,large,Vietnam,134366.09
masters,11,sales,senior,24,medium,Japan,131010.77
masters,11,finance,intermediate,40,medium,Philippines,174463.8
masters,9,finance,entry,26,large,Bangladesh,108765.64
masters,10,medicine,entry,22,micro,Canada,79473.88
masters,11,marketing,senior,28,small,Turkey,131389.31
masters,9,sales,entry,20,micro,Pakistan,55110.94
masters,8,medicine,intermediate,32,small,Iran,136188.33
bachelors,7,finance,senior,20,micro,Nigeria,100362.15
bachelors,11,sales,senior,8,medium,Brazil,105523.64
phd,9,law,entry,6,medium,Pakistan,72133.63
phd,10,finance,entry,40,micro,Indonesia,105662.45
phd,10,design,entry,24,small,Brazil,85015.58
bachelors,9,finance,intermediate,7,micro,Brazil,64974.55
phd,11,medicine,intermediate,19,large,China,176131.23
bachelors,11,finance,intermediate,26,small,Ethiopia,119219.41
masters,10,marketing,senior,18,micro,USA,100902.9
bachelors,10,design,intermediate,26,micro,Philippines,89272.92
phd,10,engineering,senior,32,large,dr_congo,217086.79
phd,8,finance,entry,39,small,Indonesia,112342.26
bachelors,12,sales,entry,3,large,dr_congo,39736.22
bachelors,7,education,senior,12,medium,Philippines,96236.15
bachelors,11,marketing,intermediate,3,medium,Indonesia,68256.33
phd,6,sales,entry,19,small,Philippines,51543.13
masters,7,design,entry,0,small,Nigeria,26340.09
phd,6,marketing,senior,32,micro,Pakistan,106838.95
phd,6,finance,entry,4,medium,China,48761.97
masters,6,design,senior,4,small,Egypt,77470.69
masters,8,sales,intermediate,15,large,Egypt,94434.99
phd,12,research,senior,28,large,Mexico,215019.72
phd,7,finance,senior,25,small,Vietnam,147132.16
bachelors,12,law,intermediate,10,large,Japan,127230.31
bachelors,6,design,entry,12,micro,China,31593.84
bachelors,10,research,intermediate,5,micro,Iran,55397.24
bachelors,7,design,senior,40,medium,Vietnam,131129.27
bachelors,12,marketing,senior,15,micro,Egypt,111675.83
phd,9,it,entry,15,micro,Germany,66757.01
masters,8,marketing,senior,5,micro,Thailand,70499.71
bachelors,6,it,senior,19,large,Japan,138552.8
masters,12,sales,senior,32,large,Ethiopia,175095.09
phd,7,medicine,senior,28,small,Brazil,180784.16
masters,7,research,senior,10,large,India,132301.93
phd,8,law,entry,2,large,Iran,71961.59
bachelors,12,design,entry,39,micro,Germany,82654.55
masters,7,sales,senior,24,small,Turkey,109052.62
masters,8,design,senior,22,micro,China,95060.12
masters,9,medicine,intermediate,32,small,USA,139547.09
masters,6,it,senior,8,small,dr_congo,88297.02
masters,9,education,entry,39,medium,Vietnam,100645.85
bachelors,11,research,senior,7,medium,Egypt,124269.57
masters,10,finance,intermediate,34,small,Russia,134904.41
phd,9,medicine,intermediate,12,micro,Brazil,103939.41
masters,10,law,intermediate,13,small,Thailand,90078.77
bachelors,11,it,intermediate,15,large,China,128741.11
masters,8,finance,intermediate,1,small,Ethiopia,60760.39
bachelors,9,finance,senior,37,small,Russia,152780.8
bachelors,10,design,entry,27,medium,India,78301.01
phd,9,research,entry,15,large,Nigeria,86497.67
masters,9,law,intermediate,7,small,Brazil,72730.01
bachelors,7,engineering,intermediate,17,micro,Japan,67728.93
bachelors,10,medicine,entry,2,small,China,42462.88
masters,9,sales,intermediate,16,medium,Canada,72434.29
bachelors,8,law,senior,4,medium,Indonesia,123342.91
bachelors,12,marketing,senior,3,large,Indonesia,124215.03
bachelors,7,marketing,senior,30,large,India,149156.16
bachelors,10,engineering,entry,16,large,Ethiopia,82049.93
masters,10,engineering,entry,27,small,Turkey,90785.19
phd,9,finance,intermediate,13,large,Vietnam,121634.47
phd,11,marketing,senior,32,micro,China,129666.11
bachelors,11,sales,intermediate,35,small,Philippines,109115.97
masters,7,education,senior,33,small,Brazil,106779.42
masters,8,finance,senior,5,medium,Mexico,112673.85
bachelors,8,education,entry,33,small,Egypt,61088.12
bachelors,9,design,entry,25,medium,Philippines,74728.54
phd,9,law,senior,27,medium,Bangladesh,183941.17
phd,10,education,senior,15,small,Pakistan,105298.81
phd,9,design,senior,11,medium,Ethiopia,126725.46
bachelors,7,law,senior,35,large,Brazil,197256.98
bachelors,12,research,entry,0,small,Vietnam,33811.15
phd,10,sales,senior,32,medium,Mexico,164561.8
bachelors,8,education,entry,6,medium,Turkey,31278.19
bachelors,11,research,intermediate,20,large,Vietnam,136372.51
bachelors,12,sales,entry,38,small,Germany,92520.43
phd,11,law,senior,29,small,Brazil,190702.04
masters,12,finance,entry,27,micro,Vietnam,96613.95
masters,10,engineering,intermediate,39,large,dr_congo,158124.5
masters,8,finance,intermediate,5,medium,Pakistan,67963.25
bachelors,8,it,intermediate,26,micro,Thailand,85952.69
masters,8,research,intermediate,4,small,Mexico,55249.25
phd,7,sales,entry,23,large,Canada,76656.15
bachelors,7,finance,intermediate,3,small,Egypt,59425.69
masters,7,design,senior,32,micro,Mexico,99672.99
phd,10,engineering,entry,18,micro,Canada,77380.25
masters,12,education,senior,40,large,Thailand,210942.44
bachelors,12,marketing,intermediate,37,medium,Russia,126091.98
bachelors,7,design,senior,28,medium,China,126308.15
bachelors,8,design,senior,31,medium,Philippines,141555.3
phd,6,law,intermediate,20,large,Iran,134567.02
phd,7,sales,entry,17,medium,Thailand,60074.14
masters,10,it,entry,14,small,Nigeria,61078.36
bachelors,6,design,intermediate,25,large,Iran,98902.57
masters,10,it,senior,16,large,Canada,180338.9
bachelors,10,it,entry,31,small,China,82966.59
bachelors,7,design,entry,2,medium,Germany,30522.24
bachelors,6,finance,entry,21,large,Thailand,81039.55
bachelors,9,finance,intermediate,6,small,China,61879.87
masters,6,it,intermediate,32,medium,USA,123966.17
phd,10,medicine,entry,25,micro,Canada,97789.55
masters,11,finance,senior,8,small,Turkey,130175.59
phd,10,design,senior,34,micro,USA,138048.88
bachelors,10,it,senior,14,micro,Mexico,107557.82
phd,12,it,senior,3,micro,Pakistan,120316.34
phd,12,law,intermediate,27,large,Egypt,213992.92
phd,7,engineering,intermediate,24,large,dr_congo,130348.5
masters,8,engineering,intermediate,31,medium,USA,111442.87
masters,9,marketing,entry,38,small,Russia,81394.43
masters,10,marketing,intermediate,18,micro,Egypt,74900.11
bachelors,11,marketing,entry,40,micro,Turkey,82501.12
masters,9,it,entry,0,large,Egypt,52550.87
masters,9,it,senior,35,large,Vietnam,217644.54
phd,10,it,senior,2,small,Philippines,109085.25
bachelors,11,design,intermediate,40,small,Bangladesh,123279.51
phd,9,design,entry,30,small,Bangladesh,91940.9
masters,8,medicine,intermediate,8,large,Russia,116931.78
bachelors,11,finance,intermediate,32,medium,dr_congo,141739.92
bachelors,9,it,senior,20,medium,dr_congo,135716.45
masters,11,research,intermediate,32,medium,dr_congo,140083.49
bachelors,8,design,entry,16,large,Bangladesh,67971.62
bachelors,9,research,intermediate,23,large,Canada,119487.33
bachelors,12,design,entry,16,micro,Japan,54761.31
masters,8,law,senior,13,micro,China,110291.9
bachelors,10,it,entry,37,micro,Russia,85292.83
phd,9,research,intermediate,13,small,Japan,87052.33
bachelors,12,finance,senior,2,small,Mexico,101533.73
bachelors,6,design,intermediate,22,medium,Brazil,80954.91
masters,10,law,senior,21,micro,Brazil,147943.38
masters,6,finance,entry,18,micro,Brazil,52948.23
phd,6,marketing,senior,24,micro,Germany,91741.45
phd,12,education,senior,21,micro,dr_congo,121329.95
bachelors,11,sales,intermediate,8,small,Ethiopia,59099.69
masters,12,medicine,senior,13,large,Canada,230345.23
phd,7,education,senior,25,micro,Mexico,94258.48
bachelors,12,finance,senior,36,large,USA,255764.64
bachelors,6,medicine,senior,14,small,Indonesia,108405.48
phd,6,education,entry,0,micro,Thailand,30909.59
masters,7,finance,intermediate,13,small,Indonesia,70098.78
masters,6,law,intermediate,11,medium,Egypt,84323.57
bachelors,6,finance,intermediate,11,large,Egypt,80237.73
masters,10,law,entry,22,medium,Indonesia,90825.99
masters,10,marketing,intermediate,39,large,Indonesia,160320.47
masters,12,education,senior,34,large,Japan,180919.7
masters,7,medicine,entry,13,micro,Japan,55932.43
masters,8,sales,senior,22,large,China,126717.66
bachelors,12,research,intermediate,3,micro,Mexico,57331.75
phd,8,law,senior,12,micro,Vietnam,119158.04
phd,9,sales,entry,26,large,Pakistan,92812.28
phd,12,design,intermediate,36,small,China,132889.37
bachelors,11,engineering,entry,13,micro,China,46476.64
masters,11,marketing,senior,16,large,USA,143475.23
masters,9,law,intermediate,7,small,Turkey,82177.51
bachelors,8,sales,intermediate,38,large,Nigeria,117989.9
bachelors,10,law,intermediate,11,micro,China,78365.47
phd,8,design,senior,14,small,Russia,109874.45
bachelors,11,sales,senior,40,medium,Bangladesh,169315.59
masters,8,education,senior,26,medium,Bangladesh,128343.96
phd,10,education,intermediate,28,micro,Iran,86853.03
phd,11,research,senior,9,large,Turkey,157475.37
bachelors,9,law,intermediate,40,large,China,174204.51
masters,11,sales,entry,18,micro,Russia,55078.83
bachelors,7,education,senior,14,small,Nigeria,83178.72
masters,10,finance,senior,26,micro,Turkey,143049.06
phd,8,education,entry,9,medium,Thailand,48874.58
phd,9,sales,senior,19,medium,Egypt,130999.74
masters,6,research,entry,33,large,Iran,93734.07
phd,9,sales,senior,11,medium,Iran,112001.02
phd,10,marketing,entry,28,micro,USA,84619.31
phd,9,law,intermediate,10,medium,Russia,102463.52
phd,6,medicine,intermediate,31,large,Ethiopia,173667.41
bachelors,8,marketing,intermediate,6,large,Japan,72952.73
phd,11,law,entry,5,large,Brazil,87449.52
masters,11,design,entry,9,medium,Egypt,58766.23
phd,6,design,senior,29,medium,Ethiopia,145290.98
masters,7,law,senior,22,micro,Germany,128472.73
masters,11,research,senior,16,small,India,130415.17
bachelors,6,education,intermediate,4,micro,Philippines,35272.87
phd,9,marketing,entry,10,medium,Russia,61249.45
bachelors,10,research,entry,11,large,Canada,66170.6
bachelors,8,design,intermediate,6,micro,Pakistan,50764.83
phd,9,marketing,intermediate,11,micro,Germany,74761.45
phd,9,research,entry,28,large,Iran,120495.24
phd,7,research,senior,21,medium,Turkey,143600.18
bachelors,7,sales,intermediate,27,large,dr_congo,106508.84
phd,9,sales,entry,21,large,Germany,93869.25
bachelors,7,education,intermediate,38,medium,Egypt,93745.49
bachelors,9,research,intermediate,18,large,Indonesia,108760.99
masters,12,law,intermediate,4,medium,Bangladesh,99684.7
phd,6,research,senior,20,medium,China,118827.08
bachelors,12,medicine,intermediate,26,large,Indonesia,173448.83
masters,12,education,entry,14,large,Japan,66958.68
masters,8,it,intermediate,26,small,China,104223.26
bachelors,10,sales,senior,18,medium,Japan,112758.8
masters,7,marketing,senior,2,small,Germany,73014.53
masters,10,law,senior,38,micro,India,160504.94
bachelors,11,engineering,entry,32,micro,Philippines,76496.04
phd,7,research,senior,17,micro,Bangladesh,115728.74
phd,9,research,entry,1,micro,Iran,41326.66
bachelors,12,design,intermediate,12,large,USA,107932.25
bachelors,8,law,intermediate,7,micro,Nigeria,61422.08
masters,7,marketing,intermediate,24,large,Ethiopia,108217.15
phd,9,law,intermediate,37,micro,Canada,148396.42
bachelors,9,research,senior,14,micro,China,90145.2
phd,8,medicine,entry,7,micro,Thailand,62648.6
phd,12,engineering,intermediate,28,small,Nigeria,132140.88
phd,10,engineering,intermediate,22,medium,Mexico,127303.02
masters,6,engineering,senior,11,micro,Japan,89806.17
phd,11,engineering,senior,37,small,Japan,166578.59
bachelors,6,education,senior,22,small,Japan,94863.81
masters,11,finance,intermediate,31,large,Ethiopia,162824.77
phd,11,engineering,senior,0,medium,Bangladesh,114294.73
bachelors,6,it,entry,37,small,Bangladesh,85658.8
masters,11,medicine,intermediate,3,large,Iran,121445.91
masters,10,marketing,senior,25,small,Japan,118062.91
masters,8,education,entry,7,micro,Indonesia,34800.32
bachelors,8,education,entry,30,large,Mexico,90264.49
phd,11,research,intermediate,24,small,Indonesia,130751.13
bachelors,12,marketing,entry,15,large,Turkey,77771.55
phd,6,engineering,senior,34,medium,Iran,137502.27
phd,9,finance,entry,11,large,Iran,95310.56
phd,8,sales,intermediate,27,medium,Thailand,110221.12
bachelors,7,sales,intermediate,40,large,Bangladesh,123164.32
bachelors,6,education,senior,6,medium,Canada,75288.61
bachelors,8,law,senior,3,small,Brazil,104525.68
bachelors,10,education,intermediate,1,micro,China,37267.22
bachelors,10,it,entry,20,large,Pakistan,95049.97
masters,10,sales,intermediate,20,micro,Philippines,65264.9
masters,12,research,intermediate,35,medium,Vietnam,162194.76
phd,8,marketing,intermediate,36,large,India,155186.94
bachelors,6,education,entry,10,medium,Iran,34845.02
masters,11,medicine,senior,39,small,Pakistan,205739.75
phd,7,engineering,entry,4,micro,Nigeria,37852.15
masters,6,education,senior,38,micro,Nigeria,97821.6
bachelors,8,research,intermediate,4,medium,Bangladesh,64742.06
phd,7,research,entry,16,large,dr_congo,92261.83
bachelors,10,medicine,intermediate,32,large,Canada,165934.75
bachelors,9,engineering,entry,2,micro,Canada,25819.08
masters,6,marketing,intermediate,23,small,Bangladesh,77743.44
bachelors,7,medicine,entry,8,medium,Thailand,55309.74
bachelors,9,sales,entry,2,micro,Bangladesh,24340.05
bachelors,9,it,intermediate,5,micro,Germany,58392.6
masters,7,marketing,intermediate,6,micro,Japan,47460.01
masters,10,marketing,entry,25,micro,Turkey,68973.9
bachelors,11,research,senior,31,medium,USA,169617.51
phd,10,medicine,senior,7,medium,Russia,152876.25
bachelors,8,research,intermediate,31,large,Turkey,132617.62
phd,8,medicine,entry,26,micro,Ethiopia,89151.66
bachelors,12,medicine,intermediate,13,small,Vietnam,98435.52
masters,9,marketing,senior,4,small,Nigeria,91747.14
masters,11,design,intermediate,6,micro,Ethiopia,54857.09
bachelors,7,finance,entry,12,medium,Philippines,55899.43
masters,10,education,entry,35,small,Indonesia,89332.36
phd,8,law,senior,15,large,Japan,181890.29
phd,9,it,senior,12,large,China,169554.91
phd,7,law,senior,22,large,Thailand,213525.59
masters,11,sales,intermediate,32,small,Germany,91592.99
phd,12,it,senior,27,large,Bangladesh,256645.82
masters,8,education,entry,37,medium,Indonesia,78538.71
bachelors,6,finance,intermediate,32,micro,Bangladesh,94367.62
bachelors,8,research,entry,39,large,China,118475.26
masters,9,sales,intermediate,7,medium,Egypt,63863.44
phd,9,research,senior,39,medium,Nigeria,195010.33
bachelors,9,marketing,intermediate,15,micro,Thailand,62531.35
bachelors,8,design,intermediate,16,small,Egypt,72168.91
masters,7,marketing,entry,33,large,Bangladesh,107065.6
phd,7,it,intermediate,15,micro,Ethiopia,89653.37
bachelors,11,research,entry,36,micro,Russia,95496.67
masters,7,engineering,entry,28,medium,India,87104.11
bachelors,7,marketing,entry,24,small,USA,59272.39
bachelors,12,education,senior,38,small,Vietnam,155348.18
phd,11,it,entry,27,small,Ethiopia,100452.66
bachelors,8,research,entry,25,medium,China,69644.86
masters,7,finance,senior,25,large,Nigeria,179379.22
masters,10,education,intermediate,24,large,Thailand,105840.06
bachelors,11,education,entry,19,medium,China,66197.9
phd,7,it,senior,3,small,Bangladesh,113726.91
bachelors,10,marketing,senior,13,medium,Iran,108782.03
bachelors,9,it,intermediate,5,micro,Iran,52149.58
phd,9,finance,senior,15,medium,Germany,146939.4
bachelors,12,it,entry,31,medium,Germany,106309.1
bachelors,7,law,entry,8,small,Brazil,48158.16
masters,6,research,senior,8,large,Indonesia,129711.28
masters,10,medicine,senior,1,medium,Russia,128268.18
phd,7,law,senior,32,medium,dr_congo,197126.98
bachelors,8,finance,entry,7,micro,Germany,34686.64
phd,11,marketing,entry,24,medium,dr_congo,103920.66
masters,8,medicine,entry,9,small,Turkey,59489.67
masters,12,law,intermediate,25,large,India,169657.15
phd,7,law,senior,14,large,Egypt,178921.92
phd,12,sales,entry,40,micro,dr_congo,90734.11
phd,11,medicine,entry,35,micro,India,133892.49
bachelors,9,medicine,intermediate,0,micro,Ethiopia,54091.02
masters,6,sales,senior,25,micro,China,92097.99
phd,7,design,entry,25,micro,Germany,62739.53
masters,9,marketing,intermediate,19,micro,Thailand,71414.01
phd,12,sales,entry,17,small,Vietnam,70858.89
bachelors,10,medicine,intermediate,30,small,Iran,141856.86
bachelors,7,law,senior,11,small,China,114101.93
phd,12,marketing,senior,10,medium,Philippines,131053.44
masters,6,medicine,senior,40,micro,Vietnam,143117.55
masters,10,design,senior,26,large,Germany,161323.2
masters,12,medicine,senior,24,micro,Indonesia,170649.87
bachelors,7,marketing,intermediate,3,large,China,64425.87
phd,10,marketing,senior,15,medium,Pakistan,148341.48
phd,12,medicine,entry,6,micro,Philippines,74989.42
bachelors,9,law,senior,16,medium,Philippines,158035.52
bachelors,10,sales,senior,6,small,dr_congo,86310.18
masters,11,finance,entry,32,medium,Bangladesh,113793.83
phd,10,design,intermediate,40,small,Germany,124735.13
masters,10,it,senior,6,large,Brazil,146267.08
phd,8,design,intermediate,28,medium,India,106009.21
masters,11,research,intermediate,14,micro,dr_congo,85543.36
masters,9,engineering,senior,7,medium,Nigeria,110534.43
phd,6,education,intermediate,4,micro,Mexico,45148.28
masters,6,engineering,senior,26,small,India,108317.96
phd,7,engineering,intermediate,26,small,Philippines,101247.13
masters,11,education,entry,13,micro,Russia,49592.16
bachelors,8,design,intermediate,35,small,Brazil,98765.09
masters,8,design,intermediate,9,micro,dr_congo,60582.97
