degree,hours_daily,field,job_level,yrs_experience,company_size,country,salary_usd
phd,8,research,entry,34,medium,Vietnam,105276.51
bachelors,7,engineering,entry,25,medium,Iran,67224.78
phd,6,education,senior,19,micro,Philippines,81667.83
bachelors,12,design,senior,22,micro,Vietnam,121841.31
phd,12,finance,entry,40,medium,Brazil,170085.91
masters,8,design,entry,30,medium,Germany,86988.69
bachelors,6,education,senior,33,small,Turkey,99877.59
bachelors,8,design,intermediate,3,medium,Germany,56499.25
phd,8,medicine,intermediate,21,small,Canada,123185.83
bachelors,6,research,intermediate,20,medium,Canada,73245.47
phd,10,education,entry,34,micro,China,79054.41
masters,12,finance,senior,21,small,Bangladesh,148657.88
phd,8,law,senior,23,small,Japan,141843.0
masters,10,education,entry,23,medium,China,70525.19
bachelors,9,design,entry,32,large,Bangladesh,103478.58
masters,10,medicine,senior,30,large,Canada,245984.85
phd,12,engineering,intermediate,22,large,India,159314.68
masters,6,law,entry,2,large,Japan,49411.48
bachelors,6,law,entry,31,micro,China,77600.58
bachelors,10,marketing,entry,36,medium,Germany,90320.43
phd,6,medicine,entry,34,micro,Ethiopia,101872.05
masters,9,research,intermediate,18,medium,Nigeria,97824.48
bachelors,8,education,entry,16,small,Russia,47741.56
masters,12,law,entry,13,micro,Japan,63823.18
masters,6,finance,entry,40,micro,Japan,92530.65
bachelors,12,engineering,entry,28,medium,Vietnam,88523.06
bachelors,8,sales,intermediate,36,medium,Nigeria,100545.57
bachelors,12,law,intermediate,13,large,Philippines,128063.4
phd,11,engineering,intermediate,21,large,India,141535.67
bachelors,11,engineering,senior,12,micro,USA,101136.09
masters,11,marketing,senior,8,large,Bangladesh,132899.38
phd,12,research,entry,15,small,Iran,83199.78
bachelors,9,sales,intermediate,12,small,USA,58798.39
masters,12,education,entry,28,micro,Canada,70495.88
phd,12,sales,senior,0,micro,Thailand,78049.28
bachelors,8,education,entry,17,micro,Nigeria,39355.8
masters,7,finance,intermediate,4,small,Mexico,64907.16
masters,10,finance,senior,1,medium,Nigeria,118903.96
phd,6,education,senior,7,medium,USA,90839.37
bachelors,12,it,senior,18,small,Egypt,138214.07
masters,12,law,senior,39,small,India,192107.23
masters,9,medicine,intermediate,27,medium,Ethiopia,143922.89
phd,6,sales,entry,6,micro,Thailand,33443.15
bachelors,10,finance,senior,30,large,Turkey,214853.05
masters,6,it,entry,20,small,Japan,65779.34
phd,8,law,senior,22,large,Ethiopia,194094.62
masters,9,education,entry,22,small,China,57599.81
bachelors,8,design,senior,18,small,Ethiopia,97341.59
bachelors,11,medicine,senior,40,micro,USA,189579.46
bachelors,8,sales,entry,18,medium,USA,55859.91
phd,12,finance,entry,16,micro,Philippines,84888.82
bachelors,8,finance,intermediate,11,small,India,67591.53
bachelors,6,sales,entry,1,large,Thailand,30709.13
phd,9,education,senior,19,micro,DR Congo,97414.83
phd,8,it,senior,2,medium,Brazil,126004.18
phd,10,finance,intermediate,4,micro,Philippines,68326.95
masters,10,finance,intermediate,33,large,DR Congo,157513.07
masters,11,research,senior,1,micro,Iran,97063.71
bachelors,10,design,entry,26,large,Philippines,85877.93
phd,6,design,entry,28,large,Nigeria,101615.72
phd,7,education,senior,29,small,Germany,111185.89
phd,11,design,intermediate,5,large,USA,96867.42
phd,10,education,senior,27,large,DR Congo,166382.62
bachelors,10,it,entry,17,small,Philippines,58751.22
masters,12,law,intermediate,9,small,Germany,102275.4
bachelors,12,design,intermediate,9,medium,Japan,71385.79
masters,7,research,entry,6,medium,Pakistan,42762.33
masters,7,sales,intermediate,33,small,USA,82192.69
phd,6,research,senior,29,micro,Russia,112745.89
masters,7,design,entry,2,small,Japan,33528.38
masters,8,medicine,entry,0,medium,Egypt,48443.05
phd,7,it,intermediate,17,medium,Japan,114943.33
bachelors,6,it,entry,14,large,Canada,62046.3
phd,10,law,entry,26,small,DR Congo,117073.33
bachelors,11,finance,senior,8,medium,Iran,128863.9
phd,6,sales,intermediate,27,small,Turkey,87370.16
bachelors,12,medicine,entry,14,large,Iran,95478.56
bachelors,10,medicine,entry,36,large,Philippines,162709.05
phd,7,research,intermediate,11,small,Indonesia,77618.2
phd,10,law,senior,26,medium,Pakistan,206137.27
phd,10,research,intermediate,23,micro,USA,103746.33
bachelors,10,finance,senior,21,large,Egypt,165408.68
bachelors,8,sales,senior,37,micro,Vietnam,113689.89
masters,12,research,senior,15,micro,Egypt,123233.58
masters,7,sales,senior,12,micro,Turkey,81793.26
phd,7,marketing,intermediate,9,medium,Egypt,74618.63
bachelors,11,sales,senior,15,micro,Vietnam,85626.31
bachelors,9,sales,senior,35,small,Nigeria,110447.86
bachelors,11,medicine,intermediate,10,small,China,98211.06
masters,7,it,entry,26,small,Brazil,79546.06
masters,11,design,senior,11,medium,China,128351.47
bachelors,8,it,senior,33,large,Canada,203380.64
bachelors,7,it,entry,15,micro,Vietnam,49579.53
phd,10,finance,intermediate,19,micro,Pakistan,99182.66
phd,11,law,senior,27,large,China,234380.94
phd,7,sales,intermediate,38,small,Nigeria,93314.95
phd,10,education,entry,21,medium,USA,72808.59
masters,10,education,senior,37,medium,Philippines,137314.35
phd,11,medicine,senior,32,medium,Thailand,253848.17
phd,9,engineering,entry,25,medium,Nigeria,93393.06
masters,10,engineering,intermediate,16,small,Ethiopia,96596.63
masters,8,marketing,senior,20,large,Thailand,150177.9
phd,7,design,intermediate,11,small,India,64885.32
bachelors,12,it,senior,21,large,DR Congo,194867.01
phd,9,engineering,intermediate,36,medium,China,134010.2
phd,8,it,entry,18,large,Indonesia,112559.08
phd,11,law,intermediate,21,small,Germany,137656.7
bachelors,11,sales,senior,15,medium,China,105080.64
phd,12,marketing,intermediate,15,large,USA,123165.56
masters,6,engineering,intermediate,11,small,Canada,62288.84
masters,10,education,senior,17,large,Germany,137436.83
phd,10,design,intermediate,23,medium,Germany,115478.17
phd,8,medicine,senior,2,large,Pakistan,173717.95
bachelors,9,it,entry,6,medium,Nigeria,46751.31
masters,7,marketing,entry,29,small,DR Congo,62631.72
masters,11,finance,senior,29,large,Nigeria,240814.69
masters,7,sales,intermediate,3,small,Brazil,46240.77
masters,12,finance,entry,0,micro,China,37221.6
phd,6,finance,entry,4,small,Turkey,45802.85
phd,9,it,intermediate,25,micro,Iran,116035.63
masters,11,sales,intermediate,19,large,Germany,107040.49
phd,11,marketing,entry,3,large,Turkey,72955.67
masters,10,it,entry,40,large,Ethiopia,153812.16
bachelors,8,finance,senior,21,medium,DR Congo,128774.38
phd,6,research,intermediate,16,micro,DR Congo,67756.33
phd,6,sales,senior,13,small,Nigeria,93676.34
phd,6,finance,entry,19,micro,Germany,69193.48
bachelors,6,engineering,intermediate,35,micro,Mexico,83029.93
masters,11,education,entry,32,medium,Egypt,93950.93
masters,10,education,senior,34,large,Germany,170272.27
bachelors,8,sales,senior,0,large,Pakistan,83790.73
masters,11,medicine,senior,16,medium,Indonesia,176061.16
phd,11,sales,intermediate,23,medium,Vietnam,102146.85
phd,6,engineering,intermediate,37,medium,Turkey,122082.5
phd,10,it,intermediate,8,medium,Canada,104040.38
masters,10,finance,entry,0,micro,Japan,31168.59
phd,10,education,entry,29,micro,India,75685.15
masters,9,it,intermediate,40,medium,Canada,139060.86
bachelors,6,it,senior,29,micro,Indonesia,102176.89
phd,12,research,senior,7,small,Thailand,128633.7
masters,8,it,intermediate,4,medium,Russia,71299.77
masters,11,design,entry,19,large,Ethiopia,96640.73
bachelors,8,sales,senior,14,small,India,85233.61
bachelors,7,law,intermediate,17,medium,Thailand,102917.5
bachelors,11,sales,entry,23,medium,Germany,61850.2
masters,11,sales,entry,38,micro,India,76889.21
masters,11,it,intermediate,38,medium,Canada,172439.26
masters,10,law,senior,22,small,Iran,153793.42
phd,8,law,intermediate,8,large,DR Congo,117987.24
bachelors,11,marketing,senior,26,large,Egypt,189131.28
masters,9,law,entry,21,small,Russia,87022.06
masters,9,it,entry,3,small,Thailand,42043.43
masters,6,medicine,senior,26,micro,Ethiopia,131254.24
masters,8,finance,entry,29,large,DR Congo,124717.97
masters,12,sales,entry,23,medium,Philippines,72746.62
phd,8,law,senior,20,medium,Nigeria,167514.96
bachelors,11,law,entry,0,small,Vietnam,39235.57
phd,11,it,intermediate,35,small,China,159476.96
bachelors,6,design,intermediate,7,micro,USA,44785.69
bachelors,10,law,senior,14,medium,Germany,136791.59
bachelors,7,marketing,senior,17,micro,Japan,88099.68
bachelors,11,sales,entry,8,small,India,39346.17
phd,12,law,intermediate,39,medium,Russia,217057.19
masters,10,marketing,intermediate,26,small,Ethiopia,93293.12
bachelors,9,finance,entry,14,large,Russia,80768.79
bachelors,11,sales,senior,0,large,China,108145.21
masters,8,design,entry,35,medium,Pakistan,89179.8
phd,10,finance,senior,29,small,Egypt,167702.23
phd,7,education,entry,26,micro,Indonesia,64340.75
bachelors,9,research,entry,38,micro,Thailand,87998.63
masters,8,medicine,entry,9,micro,India,53975.59
bachelors,7,it,senior,17,micro,China,93626.75
masters,7,medicine,senior,28,micro,Canada,147687.09
bachelors,8,medicine,entry,5,small,Pakistan,45522.85
bachelors,6,research,entry,37,small,Pakistan,85187.89
masters,9,education,intermediate,34,medium,Pakistan,97401.5
masters,7,marketing,entry,6,medium,Japan,43665.51
bachelors,10,engineering,entry,11,micro,USA,45386.96
bachelors,7,design,senior,36,small,China,109627.84
phd,9,design,intermediate,15,large,Bangladesh,106323.22
bachelors,11,finance,senior,5,micro,Brazil,106779.98
masters,10,law,senior,20,large,Philippines,202812.41
bachelors,8,marketing,intermediate,15,micro,Russia,57187.93
phd,9,sales,senior,27,small,Canada,130847.72
bachelors,10,design,entry,29,medium,USA,78578.05
bachelors,10,design,intermediate,9,large,Ethiopia,78416.15
masters,6,research,intermediate,7,micro,Canada,54131.86
masters,9,law,intermediate,7,large,Pakistan,112953.18
bachelors,6,design,intermediate,0,small,Iran,40591.8
bachelors,8,law,senior,15,large,Japan,170790.04
phd,10,finance,senior,6,micro,Mexico,113526.51
masters,10,engineering,senior,4,large,Nigeria,136873.17
masters,10,education,entry,37,small,Turkey,86000.32
bachelors,8,design,intermediate,37,micro,Indonesia,89268.25
phd,8,law,senior,9,medium,Iran,132438.73
phd,11,research,intermediate,21,small,Pakistan,107908.4
phd,9,engineering,entry,0,medium,India,53949.29
masters,9,medicine,senior,38,large,Bangladesh,241142.18
bachelors,12,finance,entry,16,micro,India,56098.22
phd,8,engineering,senior,30,micro,Thailand,139563.66
phd,6,medicine,intermediate,38,small,Nigeria,151605.62
phd,8,medicine,senior,16,large,Philippines,199009.26
masters,10,engineering,intermediate,32,small,Mexico,111435.37
phd,7,law,entry,15,large,Japan,100391.06
bachelors,9,law,senior,7,small,Ethiopia,117058.94
bachelors,8,research,intermediate,12,micro,Vietnam,66442.17
phd,9,finance,senior,36,small,Vietnam,189778.09
phd,10,medicine,intermediate,30,micro,China,149663.91
bachelors,6,engineering,intermediate,38,large,Philippines,122560.52
bachelors,9,sales,senior,37,small,China,130241.46
phd,8,finance,entry,7,large,Iran,81048.8
bachelors,12,it,senior,39,small,Canada,171792.12
bachelors,12,design,entry,16,micro,Japan,54543.97
masters,8,it,senior,3,large,Ethiopia,121197.94
phd,8,medicine,intermediate,10,large,DR Congo,133022.22
bachelors,11,medicine,senior,16,micro,Canada,137503.87
masters,12,law,senior,16,medium,USA,188513.7
phd,8,research,intermediate,9,small,USA,72517.71
bachelors,10,research,entry,14,micro,Thailand,48446.04
masters,7,finance,entry,29,small,Iran,86962.53
bachelors,11,research,intermediate,38,micro,Egypt,123038.05
masters,10,it,entry,23,small,DR Congo,82714.66
bachelors,7,law,senior,6,micro,Egypt,98278.03
phd,12,engineering,senior,23,small,Pakistan,161394.22
phd,11,design,senior,22,large,Bangladesh,201038.99
phd,12,sales,senior,28,micro,Vietnam,126248.34
masters,11,education,entry,12,medium,Thailand,54787.33
phd,12,research,intermediate,10,micro,China,83110.66
masters,12,design,entry,4,micro,DR Congo,40965.63
masters,8,sales,senior,40,medium,Bangladesh,126139.39
masters,9,marketing,senior,22,medium,Canada,134295.58
masters,8,medicine,senior,21,micro,Vietnam,135763.35
phd,8,design,senior,25,micro,Brazil,103396.57
masters,7,marketing,intermediate,34,small,Brazil,91519.91
bachelors,9,law,intermediate,15,micro,Bangladesh,81622.91
phd,9,sales,entry,35,medium,USA,103130.86
bachelors,10,marketing,entry,30,large,Nigeria,106935.74
phd,9,sales,entry,29,small,Germany,81900.88
masters,6,engineering,intermediate,19,micro,China,62317.62
bachelors,10,research,entry,25,small,Vietnam,78438.24
masters,7,medicine,intermediate,16,medium,Japan,110659.54
masters,8,medicine,entry,34,small,Mexico,108728.79
bachelors,7,research,senior,20,medium,Turkey,114612.37
phd,11,research,intermediate,27,large,Mexico,174273.51
bachelors,6,design,entry,30,micro,Japan,52209.69
bachelors,10,law,intermediate,37,micro,India,127613.61
phd,7,medicine,entry,3,medium,India,66023.86
bachelors,6,medicine,entry,5,small,Iran,38393.65
masters,8,medicine,senior,31,medium,Philippines,193387.5
phd,10,research,intermediate,16,medium,Brazil,120919.36
bachelors,12,research,entry,32,small,USA,99880.49
bachelors,8,law,intermediate,28,small,Canada,119738.27
masters,6,marketing,intermediate,16,medium,Iran,80250.21
masters,12,research,entry,35,small,Canada,109514.69
masters,9,research,entry,28,small,USA,80274.34
bachelors,7,law,senior,26,micro,Brazil,130352.72
phd,8,marketing,entry,17,micro,Mexico,57543.92
phd,7,law,intermediate,3,small,DR Congo,74597.27
masters,10,design,senior,13,micro,Indonesia,86750.1
bachelors,8,medicine,senior,27,large,China,199672.15
bachelors,11,finance,entry,32,small,China,99564.49
bachelors,12,medicine,senior,22,small,Egypt,185836.77
bachelors,6,finance,senior,11,micro,Germany,91070.7
masters,6,design,intermediate,15,small,Mexico,70971.4
phd,11,medicine,entry,19,large,Ethiopia,133700.07
bachelors,10,sales,entry,2,medium,Philippines,28288.94
bachelors,6,it,intermediate,28,medium,Germany,109788.26
masters,9,research,senior,34,large,Russia,201672.7
phd,8,engineering,intermediate,39,medium,Philippines,146240.63
bachelors,8,law,entry,25,micro,Vietnam,69505.73
masters,7,it,entry,38,micro,Pakistan,83150.77
masters,7,law,intermediate,26,micro,Nigeria,100747.2
bachelors,6,finance,entry,24,small,Indonesia,60838.35
masters,7,engineering,entry,32,small,Iran,73007.56
phd,10,engineering,entry,23,micro,Mexico,73364.06
bachelors,9,education,intermediate,4,large,Philippines,64067.81
bachelors,7,marketing,senior,38,medium,Nigeria,125065.64
bachelors,7,design,entry,2,micro,USA,23798.74
masters,6,it,intermediate,21,large,Egypt,104806.81
phd,6,it,senior,6,medium,Indonesia,107563.71
masters,9,education,senior,39,medium,China,151844.05
phd,11,research,intermediate,21,micro,China,93769.68
phd,12,medicine,intermediate,31,medium,India,183060.89
masters,11,law,senior,14,small,Egypt,148050.85
masters,6,research,entry,30,small,Ethiopia,77758.55
phd,11,sales,intermediate,8,medium,Mexico,90499.64
masters,11,finance,intermediate,12,small,DR Congo,86629.54
phd,9,it,senior,28,medium,India,162290.26
bachelors,8,sales,entry,31,medium,Vietnam,75144.25
masters,10,medicine,entry,27,large,Ethiopia,140930.9
bachelors,10,sales,senior,36,medium,Japan,148534.16
bachelors,12,law,intermediate,28,micro,Indonesia,126430.56
phd,12,engineering,intermediate,5,small,Vietnam,86545.94
phd,7,medicine,intermediate,1,small,Philippines,70992.84
masters,10,engineering,entry,16,small,Vietnam,70203.29
bachelors,10,design,entry,15,large,Indonesia,69837.19
bachelors,11,engineering,intermediate,2,medium,Canada,64430.02
masters,11,engineering,intermediate,33,medium,Canada,149439.7
bachelors,11,design,intermediate,34,medium,Nigeria,114939.02
bachelors,8,engineering,intermediate,16,small,Brazil,78702.05
bachelors,12,design,entry,19,large,Japan,83374.77
bachelors,9,medicine,intermediate,6,small,Canada,83266.49
masters,7,research,entry,14,large,Indonesia,72044.87
phd,6,education,intermediate,22,small,Japan,76551.42
masters,9,law,intermediate,3,small,Egypt,79023.6
bachelors,10,design,entry,29,small,Bangladesh,71055.53
phd,6,design,entry,26,medium,Iran,76823.9
phd,9,it,intermediate,38,micro,Turkey,136767.1
bachelors,9,engineering,entry,1,medium,Vietnam,35348.57
masters,11,it,entry,9,small,Vietnam,64235.32
masters,6,marketing,intermediate,7,micro,Turkey,46026.99
phd,11,education,entry,4,large,Iran,65699.83
masters,9,education,intermediate,5,medium,Pakistan,64615.77
phd,10,engineering,intermediate,0,medium,Indonesia,86508.28
masters,6,design,intermediate,30,medium,Germany,92957.86
masters,12,education,intermediate,5,small,India,64952.54
masters,11,engineering,entry,35,large,Ethiopia,126169.86
bachelors,12,education,senior,9,micro,Japan,92672.09
bachelors,11,it,entry,4,small,Turkey,41655.01
masters,7,engineering,entry,22,large,Brazil,90513.24
phd,8,finance,senior,38,medium,Turkey,189323.88
masters,9,finance,entry,38,large,Vietnam,147215.12
phd,7,medicine,intermediate,39,small,Canada,144919.14
phd,11,engineering,senior,5,small,Japan,121713.79
bachelors,8,research,entry,0,medium,Turkey,29636.85
phd,7,design,senior,18,micro,Turkey,102299.53
phd,6,sales,senior,26,micro,Nigeria,89822.26
masters,6,medicine,intermediate,20,medium,Indonesia,98144.81
bachelors,8,education,intermediate,19,small,Turkey,59631.19
bachelors,8,marketing,senior,26,large,Thailand,144351.55
bachelors,12,law,senior,15,small,Russia,159576.51
masters,6,sales,entry,20,micro,Brazil,41102.47
bachelors,9,design,senior,35,small,Philippines,137404.54
phd,7,research,entry,8,large,Iran,75777.11
phd,6,marketing,senior,0,medium,Philippines,85465.38
bachelors,12,finance,entry,29,small,Philippines,94439.15
masters,6,it,entry,26,large,Turkey,105442.09
masters,11,design,intermediate,33,medium,DR Congo,131259.75
